file_name,site_id,flag_rain,flag_anthrophony
S4A25468_20240513_211800.wav,site_1,FALSE,FALSE
S4A25468_20240513_212400.wav,site_1,FALSE,FALSE
S4A25468_20240513_212400.wav,site_1,FALSE,FALSE
S4A25468_20240513_213000.wav,site_1,FALSE,FALSE
S4A25468_20240513_213000.wav,site_1,FALSE,FALSE
S4A25468_20240513_213600.wav,site_1,FALSE,FALSE
S4A25468_20240513_213600.wav,site_1,FALSE,FALSE
S4A25468_20240513_214200.wav,site_1,FALSE,FALSE
S4A25468_20240513_214200.wav,site_1,FALSE,FALSE
S4A25468_20240513_214800.wav,site_1,FALSE,FALSE
S4A25468_20240513_214800.wav,site_1,FALSE,FALSE
S4A25468_20240513_215400.wav,site_1,FALSE,FALSE
S4A25468_20240513_215400.wav,site_1,FALSE,FALSE
S4A25468_20240513_220000.wav,site_1,FALSE,FALSE
S4A25468_20240513_220000.wav,site_1,FALSE,FALSE
S4A25468_20240513_220600.wav,site_1,FALSE,FALSE
S4A25468_20240513_220600.wav,site_1,FALSE,FALSE
S4A25468_20240513_221200.wav,site_1,FALSE,FALSE
S4A25468_20240513_221200.wav,site_1,FALSE,FALSE
S4A25468_20240513_221800.wav,site_1,FALSE,FALSE
S4A25468_20240513_221800.wav,site_1,FALSE,FALSE
S4A25468_20240513_222400.wav,site_1,FALSE,FALSE
S4A25468_20240513_222400.wav,site_1,FALSE,FALSE
S4A25468_20240513_223000.wav,site_1,FALSE,FALSE
S4A25468_20240513_223000.wav,site_1,FALSE,FALSE
S4A25468_20240513_223600.wav,site_1,FALSE,FALSE
S4A25468_20240513_223600.wav,site_1,FALSE,FALSE
S4A25468_20240513_224200.wav,site_1,FALSE,FALSE
S4A25468_20240513_224200.wav,site_1,FALSE,FALSE
S4A25468_20240513_224800.wav,site_1,FALSE,FALSE
S4A25468_20240513_224800.wav,site_1,FALSE,FALSE
S4A25468_20240513_225400.wav,site_1,FALSE,FALSE
S4A25468_20240513_225400.wav,site_1,FALSE,FALSE
S4A25468_20240513_230000.wav,site_1,FALSE,FALSE
S4A25468_20240513_230000.wav,site_1,FALSE,FALSE
S4A25468_20240513_230600.wav,site_1,FALSE,FALSE
S4A25468_20240513_230600.wav,site_1,FALSE,FALSE
S4A25468_20240513_231200.wav,site_1,FALSE,FALSE
S4A25468_20240513_231200.wav,site_1,FALSE,FALSE
S4A25468_20240513_231800.wav,site_1,FALSE,FALSE
S4A25468_20240513_231800.wav,site_1,FALSE,FALSE
S4A25468_20240513_232400.wav,site_1,FALSE,FALSE
S4A25468_20240513_232400.wav,site_1,FALSE,FALSE
S4A25468_20240513_233000.wav,site_1,FALSE,FALSE
S4A25468_20240513_233000.wav,site_1,FALSE,FALSE
S4A25468_20240513_233600.wav,site_1,FALSE,FALSE
S4A25468_20240513_233600.wav,site_1,FALSE,FALSE
S4A25468_20240513_234200.wav,site_1,FALSE,FALSE
S4A25468_20240513_234200.wav,site_1,FALSE,FALSE
S4A25468_20240513_234800.wav,site_1,FALSE,FALSE
S4A25468_20240513_234800.wav,site_1,FALSE,FALSE
S4A25468_20240513_235400.wav,site_1,FALSE,FALSE
S4A25468_20240513_235400.wav,site_1,FALSE,FALSE
S4A25468_20240514_000000.wav,site_1,FALSE,FALSE
S4A25468_20240514_000000.wav,site_1,FALSE,FALSE
S4A25468_20240514_000600.wav,site_1,FALSE,FALSE
S4A25468_20240514_000600.wav,site_1,FALSE,FALSE
S4A25468_20240514_001200.wav,site_1,FALSE,FALSE
S4A25468_20240514_001200.wav,site_1,FALSE,FALSE
S4A25468_20240514_001800.wav,site_1,FALSE,FALSE
S4A25468_20240514_001800.wav,site_1,FALSE,FALSE
S4A25468_20240514_002400.wav,site_1,FALSE,FALSE
S4A25468_20240514_002400.wav,site_1,FALSE,FALSE
S4A25468_20240514_003000.wav,site_1,FALSE,FALSE
S4A25468_20240514_003000.wav,site_1,FALSE,FALSE
S4A25468_20240514_003600.wav,site_1,FALSE,FALSE
S4A25468_20240514_003600.wav,site_1,FALSE,FALSE
S4A25468_20240514_004200.wav,site_1,FALSE,FALSE
S4A25468_20240514_004200.wav,site_1,FALSE,FALSE
S4A25468_20240514_004800.wav,site_1,FALSE,FALSE
S4A25468_20240514_004800.wav,site_1,FALSE,FALSE
S4A25468_20240514_005400.wav,site_1,FALSE,FALSE
S4A25468_20240514_005400.wav,site_1,FALSE,FALSE
S4A25468_20240514_010000.wav,site_1,FALSE,FALSE
S4A25468_20240514_010000.wav,site_1,FALSE,FALSE
S4A25468_20240514_010600.wav,site_1,FALSE,FALSE
S4A25468_20240514_010600.wav,site_1,FALSE,FALSE
S4A25468_20240514_011200.wav,site_1,FALSE,FALSE
S4A25468_20240514_011200.wav,site_1,FALSE,FALSE
S4A25468_20240514_011800.wav,site_1,FALSE,FALSE
S4A25468_20240514_011800.wav,site_1,FALSE,FALSE
S4A25468_20240514_012400.wav,site_1,FALSE,FALSE
S4A25468_20240514_012400.wav,site_1,FALSE,FALSE
S4A25468_20240514_013000.wav,site_1,FALSE,FALSE
S4A25468_20240514_013000.wav,site_1,FALSE,FALSE
S4A25468_20240514_013600.wav,site_1,FALSE,FALSE
S4A25468_20240514_013600.wav,site_1,FALSE,FALSE
S4A25468_20240514_014200.wav,site_1,FALSE,FALSE
S4A25468_20240514_014200.wav,site_1,FALSE,FALSE
S4A25468_20240514_014800.wav,site_1,FALSE,FALSE
S4A25468_20240514_014800.wav,site_1,FALSE,FALSE
S4A25468_20240514_015400.wav,site_1,FALSE,FALSE
S4A25468_20240514_015400.wav,site_1,FALSE,FALSE
S4A25468_20240514_020000.wav,site_1,FALSE,FALSE
S4A25468_20240514_020000.wav,site_1,FALSE,FALSE
S4A25468_20240514_020600.wav,site_1,FALSE,FALSE
S4A25468_20240514_020600.wav,site_1,FALSE,FALSE
S4A25468_20240514_021200.wav,site_1,FALSE,FALSE
S4A25468_20240514_021200.wav,site_1,FALSE,FALSE
S4A25468_20240514_021800.wav,site_1,FALSE,FALSE
S4A25468_20240514_021800.wav,site_1,FALSE,FALSE
S4A25468_20240514_022400.wav,site_1,FALSE,FALSE
S4A25468_20240514_022400.wav,site_1,FALSE,FALSE
S4A25468_20240514_023000.wav,site_1,FALSE,FALSE
S4A25468_20240514_023000.wav,site_1,FALSE,FALSE
S4A25468_20240514_023600.wav,site_1,FALSE,FALSE
S4A25468_20240514_023600.wav,site_1,FALSE,FALSE
S4A25468_20240514_024200.wav,site_1,FALSE,FALSE
S4A25468_20240514_024200.wav,site_1,FALSE,FALSE
S4A25468_20240514_024800.wav,site_1,FALSE,FALSE
S4A25468_20240514_024800.wav,site_1,FALSE,FALSE
S4A25468_20240514_025400.wav,site_1,FALSE,FALSE
S4A25468_20240514_025400.wav,site_1,FALSE,FALSE
S4A25468_20240514_030000.wav,site_1,FALSE,FALSE
S4A25468_20240514_030000.wav,site_1,FALSE,FALSE
S4A25468_20240514_030600.wav,site_1,FALSE,FALSE
S4A25468_20240514_030600.wav,site_1,FALSE,FALSE
S4A25468_20240514_031200.wav,site_1,FALSE,FALSE
S4A25468_20240514_031200.wav,site_1,FALSE,FALSE
S4A25468_20240514_031800.wav,site_1,FALSE,FALSE
S4A25468_20240514_031800.wav,site_1,FALSE,FALSE
S4A25468_20240514_032400.wav,site_1,FALSE,FALSE
S4A25468_20240514_032400.wav,site_1,FALSE,FALSE
S4A25468_20240514_033000.wav,site_1,FALSE,FALSE
S4A25468_20240514_033000.wav,site_1,FALSE,FALSE
S4A25468_20240514_033600.wav,site_1,FALSE,FALSE
S4A25468_20240514_033600.wav,site_1,FALSE,FALSE
S4A25468_20240514_034200.wav,site_1,FALSE,FALSE
S4A25468_20240514_034200.wav,site_1,FALSE,FALSE
S4A25468_20240514_034800.wav,site_1,FALSE,FALSE
S4A25468_20240514_034800.wav,site_1,FALSE,FALSE
S4A25468_20240514_035400.wav,site_1,FALSE,FALSE
S4A25468_20240514_035400.wav,site_1,FALSE,FALSE
S4A25468_20240514_040000.wav,site_1,FALSE,FALSE
S4A25468_20240514_040000.wav,site_1,FALSE,FALSE
S4A25468_20240514_040600.wav,site_1,FALSE,FALSE
S4A25468_20240514_040600.wav,site_1,FALSE,FALSE
S4A25468_20240514_041200.wav,site_1,FALSE,FALSE
S4A25468_20240514_041200.wav,site_1,FALSE,FALSE
S4A25468_20240514_041800.wav,site_1,FALSE,FALSE
S4A25468_20240514_041800.wav,site_1,FALSE,FALSE
S4A25468_20240514_042400.wav,site_1,FALSE,FALSE
S4A25468_20240514_042400.wav,site_1,FALSE,FALSE
S4A25468_20240514_043000.wav,site_1,FALSE,FALSE
S4A25468_20240514_043000.wav,site_1,FALSE,FALSE
S4A25468_20240514_043600.wav,site_1,FALSE,FALSE
S4A25468_20240514_043600.wav,site_1,FALSE,FALSE
S4A25468_20240514_044200.wav,site_1,FALSE,FALSE
S4A25468_20240514_044200.wav,site_1,FALSE,FALSE
S4A25468_20240514_044800.wav,site_1,FALSE,FALSE
S4A25468_20240514_044800.wav,site_1,FALSE,FALSE
S4A25468_20240514_045400.wav,site_1,FALSE,FALSE
S4A25468_20240514_045400.wav,site_1,FALSE,FALSE
S4A25468_20240514_050000.wav,site_1,FALSE,FALSE
S4A25468_20240514_050000.wav,site_1,FALSE,FALSE
S4A25468_20240514_050600.wav,site_1,FALSE,FALSE
S4A25468_20240514_050600.wav,site_1,FALSE,FALSE
S4A25468_20240514_051200.wav,site_1,FALSE,FALSE
S4A25468_20240514_051200.wav,site_1,FALSE,FALSE
S4A25468_20240514_051800.wav,site_1,FALSE,FALSE
S4A25468_20240514_051800.wav,site_1,FALSE,FALSE
S4A25468_20240514_052400.wav,site_1,FALSE,FALSE
S4A25468_20240514_052400.wav,site_1,FALSE,FALSE
S4A25468_20240514_053000.wav,site_1,FALSE,FALSE
S4A25468_20240514_053000.wav,site_1,FALSE,FALSE
S4A25468_20240514_053600.wav,site_1,FALSE,FALSE
S4A25468_20240514_053600.wav,site_1,FALSE,FALSE
S4A25468_20240514_054200.wav,site_1,FALSE,FALSE
S4A25468_20240514_054200.wav,site_1,FALSE,FALSE
S4A25468_20240514_054800.wav,site_1,FALSE,FALSE
S4A25468_20240514_054800.wav,site_1,FALSE,FALSE
S4A25468_20240514_055400.wav,site_1,FALSE,FALSE
S4A25468_20240514_055400.wav,site_1,FALSE,FALSE
S4A25468_20240514_060000.wav,site_1,FALSE,FALSE
S4A25468_20240514_060000.wav,site_1,FALSE,FALSE
S4A25468_20240514_060600.wav,site_1,FALSE,FALSE
S4A25468_20240514_060600.wav,site_1,FALSE,FALSE
S4A25468_20240514_061200.wav,site_1,FALSE,FALSE
S4A25468_20240514_061200.wav,site_1,FALSE,FALSE
S4A25468_20240514_061800.wav,site_1,FALSE,FALSE
S4A25468_20240514_061800.wav,site_1,FALSE,FALSE
S4A25468_20240514_062400.wav,site_1,FALSE,FALSE
S4A25468_20240514_062400.wav,site_1,FALSE,FALSE
S4A25468_20240514_063000.wav,site_1,FALSE,FALSE
S4A25468_20240514_063000.wav,site_1,FALSE,FALSE
S4A25468_20240514_063600.wav,site_1,FALSE,FALSE
S4A25468_20240514_063600.wav,site_1,FALSE,FALSE
S4A25468_20240514_064200.wav,site_1,FALSE,FALSE
S4A25468_20240514_064200.wav,site_1,FALSE,FALSE
S4A25468_20240514_064800.wav,site_1,FALSE,FALSE
S4A25468_20240514_064800.wav,site_1,FALSE,FALSE
S4A25468_20240514_065400.wav,site_1,FALSE,FALSE
S4A25468_20240514_065400.wav,site_1,FALSE,FALSE
S4A25468_20240514_070000.wav,site_1,FALSE,FALSE
S4A25468_20240514_070000.wav,site_1,FALSE,FALSE
S4A25468_20240514_070600.wav,site_1,FALSE,FALSE
S4A25468_20240514_070600.wav,site_1,FALSE,FALSE
S4A25468_20240514_071200.wav,site_1,FALSE,FALSE
S4A25468_20240514_071200.wav,site_1,FALSE,FALSE
S4A25468_20240514_071800.wav,site_1,FALSE,FALSE
S4A25468_20240514_071800.wav,site_1,FALSE,FALSE
S4A25468_20240514_072400.wav,site_1,FALSE,FALSE
S4A25468_20240514_072400.wav,site_1,FALSE,FALSE
S4A25468_20240514_073000.wav,site_1,FALSE,FALSE
S4A25468_20240514_073000.wav,site_1,FALSE,FALSE
S4A25468_20240514_073600.wav,site_1,FALSE,FALSE
S4A25468_20240514_073600.wav,site_1,FALSE,FALSE
S4A25468_20240514_074200.wav,site_1,FALSE,FALSE
S4A25468_20240514_074200.wav,site_1,FALSE,FALSE
S4A25468_20240514_074800.wav,site_1,FALSE,FALSE
S4A25468_20240514_074800.wav,site_1,FALSE,FALSE
S4A25468_20240514_075400.wav,site_1,FALSE,FALSE
S4A25468_20240514_075400.wav,site_1,FALSE,FALSE
S4A25468_20240514_080000.wav,site_1,FALSE,FALSE
S4A25468_20240514_080000.wav,site_1,FALSE,FALSE
S4A25468_20240514_080600.wav,site_1,FALSE,FALSE
S4A25468_20240514_080600.wav,site_1,FALSE,FALSE
S4A25468_20240514_081200.wav,site_1,FALSE,FALSE
S4A25468_20240514_081200.wav,site_1,FALSE,FALSE
S4A25468_20240514_081800.wav,site_1,FALSE,FALSE
S4A25468_20240514_081800.wav,site_1,FALSE,FALSE
S4A25468_20240514_082400.wav,site_1,FALSE,FALSE
S4A25468_20240514_082400.wav,site_1,FALSE,FALSE
S4A25468_20240514_083000.wav,site_1,FALSE,FALSE
S4A25468_20240514_083000.wav,site_1,FALSE,FALSE
S4A25468_20240514_083600.wav,site_1,FALSE,FALSE
S4A25468_20240514_083600.wav,site_1,FALSE,FALSE
S4A25468_20240514_084200.wav,site_1,FALSE,FALSE
S4A25468_20240514_084200.wav,site_1,FALSE,FALSE
S4A25468_20240514_084800.wav,site_1,FALSE,FALSE
S4A25468_20240514_084800.wav,site_1,FALSE,FALSE
S4A25468_20240514_085400.wav,site_1,FALSE,FALSE
S4A25468_20240514_085400.wav,site_1,FALSE,FALSE
S4A25468_20240514_090000.wav,site_1,FALSE,TRUE
S4A25468_20240514_090000.wav,site_1,FALSE,TRUE
S4A25468_20240514_090600.wav,site_1,FALSE,FALSE
S4A25468_20240514_090600.wav,site_1,FALSE,FALSE
S4A25468_20240514_091200.wav,site_1,FALSE,FALSE
S4A25468_20240514_091200.wav,site_1,FALSE,FALSE
S4A25468_20240514_091800.wav,site_1,FALSE,TRUE
S4A25468_20240514_091800.wav,site_1,FALSE,TRUE
S4A25468_20240514_092400.wav,site_1,FALSE,TRUE
S4A25468_20240514_092400.wav,site_1,FALSE,TRUE
S4A25468_20240514_093000.wav,site_1,FALSE,FALSE
S4A25468_20240514_093000.wav,site_1,FALSE,FALSE
S4A25468_20240514_093600.wav,site_1,FALSE,TRUE
S4A25468_20240514_093600.wav,site_1,FALSE,TRUE
S4A25468_20240514_094200.wav,site_1,FALSE,FALSE
S4A25468_20240514_094200.wav,site_1,FALSE,FALSE
S4A25468_20240514_094800.wav,site_1,FALSE,FALSE
S4A25468_20240514_094800.wav,site_1,FALSE,FALSE
S4A25468_20240514_095400.wav,site_1,FALSE,TRUE
S4A25468_20240514_095400.wav,site_1,FALSE,TRUE
S4A25468_20240514_100000.wav,site_1,FALSE,FALSE
S4A25468_20240514_100000.wav,site_1,FALSE,FALSE
S4A25468_20240514_100600.wav,site_1,FALSE,FALSE
S4A25468_20240514_100600.wav,site_1,FALSE,FALSE
S4A25468_20240514_101200.wav,site_1,FALSE,FALSE
S4A25468_20240514_101200.wav,site_1,FALSE,FALSE
S4A25468_20240514_101800.wav,site_1,FALSE,FALSE
S4A25468_20240514_101800.wav,site_1,FALSE,FALSE
S4A25468_20240514_102400.wav,site_1,FALSE,FALSE
S4A25468_20240514_102400.wav,site_1,FALSE,FALSE
S4A25468_20240514_103000.wav,site_1,FALSE,FALSE
S4A25468_20240514_103000.wav,site_1,FALSE,FALSE
S4A25468_20240514_103600.wav,site_1,FALSE,FALSE
S4A25468_20240514_103600.wav,site_1,FALSE,FALSE
S4A25468_20240514_104200.wav,site_1,FALSE,FALSE
S4A25468_20240514_104200.wav,site_1,FALSE,FALSE
S4A25468_20240514_104800.wav,site_1,FALSE,FALSE
S4A25468_20240514_104800.wav,site_1,FALSE,FALSE
S4A25468_20240514_105400.wav,site_1,FALSE,FALSE
S4A25468_20240514_105400.wav,site_1,FALSE,FALSE
S4A25468_20240514_110000.wav,site_1,FALSE,FALSE
S4A25468_20240514_110000.wav,site_1,FALSE,FALSE
S4A25468_20240514_110600.wav,site_1,FALSE,FALSE
S4A25468_20240514_110600.wav,site_1,FALSE,FALSE
S4A25468_20240514_111200.wav,site_1,FALSE,FALSE
S4A25468_20240514_111200.wav,site_1,FALSE,FALSE
S4A25468_20240514_111800.wav,site_1,FALSE,FALSE
S4A25468_20240514_111800.wav,site_1,FALSE,FALSE
S4A25468_20240514_112400.wav,site_1,FALSE,FALSE
S4A25468_20240514_112400.wav,site_1,FALSE,FALSE
S4A25468_20240514_113000.wav,site_1,FALSE,FALSE
S4A25468_20240514_113000.wav,site_1,FALSE,FALSE
S4A25468_20240514_113600.wav,site_1,FALSE,FALSE
S4A25468_20240514_113600.wav,site_1,FALSE,FALSE
S4A25468_20240514_114200.wav,site_1,FALSE,FALSE
S4A25468_20240514_114200.wav,site_1,FALSE,FALSE
S4A25468_20240514_114800.wav,site_1,FALSE,FALSE
S4A25468_20240514_114800.wav,site_1,FALSE,FALSE
S4A25468_20240514_115400.wav,site_1,FALSE,FALSE
S4A25468_20240514_115400.wav,site_1,FALSE,FALSE
S4A25468_20240514_120000.wav,site_1,FALSE,FALSE
S4A25468_20240514_120000.wav,site_1,FALSE,FALSE
S4A25468_20240514_120600.wav,site_1,FALSE,FALSE
S4A25468_20240514_120600.wav,site_1,FALSE,FALSE
S4A25468_20240514_121200.wav,site_1,FALSE,FALSE
S4A25468_20240514_121200.wav,site_1,FALSE,FALSE
S4A25468_20240514_121800.wav,site_1,FALSE,FALSE
S4A25468_20240514_121800.wav,site_1,FALSE,FALSE
S4A25468_20240514_122400.wav,site_1,FALSE,FALSE
S4A25468_20240514_122400.wav,site_1,FALSE,FALSE
S4A25468_20240514_123000.wav,site_1,FALSE,FALSE
S4A25468_20240514_123000.wav,site_1,FALSE,FALSE
S4A25468_20240514_123600.wav,site_1,FALSE,FALSE
S4A25468_20240514_123600.wav,site_1,FALSE,FALSE
S4A25468_20240514_124200.wav,site_1,FALSE,FALSE
S4A25468_20240514_124200.wav,site_1,FALSE,FALSE
S4A25468_20240514_124800.wav,site_1,FALSE,FALSE
S4A25468_20240514_124800.wav,site_1,FALSE,FALSE
S4A25468_20240514_125400.wav,site_1,FALSE,FALSE
S4A25468_20240514_125400.wav,site_1,FALSE,FALSE
S4A25468_20240514_130000.wav,site_1,FALSE,FALSE
S4A25468_20240514_130000.wav,site_1,FALSE,FALSE
S4A25468_20240514_130600.wav,site_1,FALSE,FALSE
S4A25468_20240514_130600.wav,site_1,FALSE,FALSE
S4A25468_20240514_131200.wav,site_1,FALSE,FALSE
S4A25468_20240514_131200.wav,site_1,FALSE,FALSE
S4A25468_20240514_131800.wav,site_1,FALSE,TRUE
S4A25468_20240514_131800.wav,site_1,FALSE,TRUE
S4A25468_20240514_132400.wav,site_1,FALSE,FALSE
S4A25468_20240514_132400.wav,site_1,FALSE,FALSE
S4A25468_20240514_133000.wav,site_1,FALSE,FALSE
S4A25468_20240514_133000.wav,site_1,FALSE,FALSE
S4A25468_20240514_133600.wav,site_1,FALSE,FALSE
S4A25468_20240514_133600.wav,site_1,FALSE,FALSE
S4A25468_20240514_134200.wav,site_1,FALSE,FALSE
S4A25468_20240514_134200.wav,site_1,FALSE,FALSE
S4A25468_20240514_134800.wav,site_1,FALSE,FALSE
S4A25468_20240514_134800.wav,site_1,FALSE,FALSE
S4A25468_20240514_135400.wav,site_1,FALSE,FALSE
S4A25468_20240514_135400.wav,site_1,FALSE,FALSE
S4A25468_20240514_140000.wav,site_1,FALSE,FALSE
S4A25468_20240514_140000.wav,site_1,FALSE,FALSE
S4A25468_20240514_140600.wav,site_1,FALSE,FALSE
S4A25468_20240514_140600.wav,site_1,FALSE,FALSE
S4A25468_20240514_141200.wav,site_1,FALSE,FALSE
S4A25468_20240514_141200.wav,site_1,FALSE,FALSE
S4A25468_20240514_141800.wav,site_1,FALSE,FALSE
S4A25468_20240514_141800.wav,site_1,FALSE,FALSE
S4A25468_20240514_142400.wav,site_1,FALSE,FALSE
S4A25468_20240514_142400.wav,site_1,FALSE,FALSE
S4A25468_20240514_143000.wav,site_1,FALSE,FALSE
S4A25468_20240514_143000.wav,site_1,FALSE,FALSE
S4A25468_20240514_143600.wav,site_1,FALSE,FALSE
S4A25468_20240514_143600.wav,site_1,FALSE,FALSE
S4A25468_20240514_144200.wav,site_1,FALSE,FALSE
S4A25468_20240514_144200.wav,site_1,FALSE,FALSE
S4A25468_20240514_144800.wav,site_1,FALSE,FALSE
S4A25468_20240514_144800.wav,site_1,FALSE,FALSE
S4A25468_20240514_145400.wav,site_1,FALSE,FALSE
S4A25468_20240514_145400.wav,site_1,FALSE,FALSE
S4A25468_20240514_150000.wav,site_1,FALSE,FALSE
S4A25468_20240514_150000.wav,site_1,FALSE,FALSE
S4A25468_20240514_150600.wav,site_1,FALSE,FALSE
S4A25468_20240514_150600.wav,site_1,FALSE,FALSE
S4A25468_20240514_151200.wav,site_1,FALSE,FALSE
S4A25468_20240514_151200.wav,site_1,FALSE,FALSE
S4A25468_20240514_151800.wav,site_1,FALSE,FALSE
S4A25468_20240514_151800.wav,site_1,FALSE,FALSE
S4A25468_20240514_152400.wav,site_1,FALSE,FALSE
S4A25468_20240514_152400.wav,site_1,FALSE,FALSE
S4A25468_20240514_153000.wav,site_1,FALSE,FALSE
S4A25468_20240514_153000.wav,site_1,FALSE,FALSE
S4A25468_20240514_153600.wav,site_1,FALSE,FALSE
S4A25468_20240514_153600.wav,site_1,FALSE,FALSE
S4A25468_20240514_154200.wav,site_1,FALSE,FALSE
S4A25468_20240514_154200.wav,site_1,FALSE,FALSE
S4A25468_20240514_154800.wav,site_1,FALSE,FALSE
S4A25468_20240514_154800.wav,site_1,FALSE,FALSE
S4A25468_20240514_155400.wav,site_1,FALSE,FALSE
S4A25468_20240514_155400.wav,site_1,FALSE,FALSE
S4A25468_20240514_160000.wav,site_1,FALSE,FALSE
S4A25468_20240514_160000.wav,site_1,FALSE,FALSE
S4A25468_20240514_160600.wav,site_1,FALSE,TRUE
S4A25468_20240514_160600.wav,site_1,FALSE,TRUE
S4A25468_20240514_161200.wav,site_1,FALSE,FALSE
S4A25468_20240514_161200.wav,site_1,FALSE,FALSE
S4A25468_20240514_161800.wav,site_1,FALSE,FALSE
S4A25468_20240514_161800.wav,site_1,FALSE,FALSE
S4A25468_20240514_162400.wav,site_1,FALSE,FALSE
S4A25468_20240514_162400.wav,site_1,FALSE,FALSE
S4A25468_20240514_163000.wav,site_1,FALSE,FALSE
S4A25468_20240514_163000.wav,site_1,FALSE,FALSE
S4A25468_20240514_163600.wav,site_1,FALSE,FALSE
S4A25468_20240514_163600.wav,site_1,FALSE,FALSE
S4A25468_20240514_164200.wav,site_1,FALSE,FALSE
S4A25468_20240514_164200.wav,site_1,FALSE,FALSE
S4A25468_20240514_164800.wav,site_1,FALSE,FALSE
S4A25468_20240514_164800.wav,site_1,FALSE,FALSE
S4A25468_20240514_165400.wav,site_1,FALSE,FALSE
S4A25468_20240514_165400.wav,site_1,FALSE,FALSE
S4A25468_20240514_170000.wav,site_1,FALSE,FALSE
S4A25468_20240514_170000.wav,site_1,FALSE,FALSE
S4A25468_20240514_170600.wav,site_1,FALSE,FALSE
S4A25468_20240514_170600.wav,site_1,FALSE,FALSE
S4A25468_20240514_171200.wav,site_1,FALSE,FALSE
S4A25468_20240514_171200.wav,site_1,FALSE,FALSE
S4A25468_20240514_171800.wav,site_1,FALSE,FALSE
S4A25468_20240514_171800.wav,site_1,FALSE,FALSE
S4A25468_20240514_172400.wav,site_1,FALSE,FALSE
S4A25468_20240514_172400.wav,site_1,FALSE,FALSE
S4A25468_20240514_173000.wav,site_1,FALSE,FALSE
S4A25468_20240514_173000.wav,site_1,FALSE,FALSE
S4A25468_20240514_173600.wav,site_1,FALSE,FALSE
S4A25468_20240514_173600.wav,site_1,FALSE,FALSE
S4A25468_20240514_174200.wav,site_1,FALSE,FALSE
S4A25468_20240514_174200.wav,site_1,FALSE,FALSE
S4A25468_20240514_174800.wav,site_1,FALSE,FALSE
S4A25468_20240514_174800.wav,site_1,FALSE,FALSE
S4A25468_20240514_175400.wav,site_1,FALSE,FALSE
S4A25468_20240514_175400.wav,site_1,FALSE,FALSE
S4A25468_20240514_180000.wav,site_1,FALSE,FALSE
S4A25468_20240514_180000.wav,site_1,FALSE,FALSE
S4A25468_20240514_180600.wav,site_1,FALSE,FALSE
S4A25468_20240514_180600.wav,site_1,FALSE,FALSE
S4A25468_20240514_181200.wav,site_1,FALSE,FALSE
S4A25468_20240514_181200.wav,site_1,FALSE,FALSE
S4A25468_20240514_181800.wav,site_1,FALSE,FALSE
S4A25468_20240514_181800.wav,site_1,FALSE,FALSE
S4A25468_20240514_182400.wav,site_1,FALSE,FALSE
S4A25468_20240514_182400.wav,site_1,FALSE,FALSE
S4A25468_20240514_183000.wav,site_1,FALSE,FALSE
S4A25468_20240514_183000.wav,site_1,FALSE,FALSE
S4A25468_20240514_183600.wav,site_1,FALSE,FALSE
S4A25468_20240514_183600.wav,site_1,FALSE,FALSE
S4A25468_20240514_184200.wav,site_1,FALSE,FALSE
S4A25468_20240514_184200.wav,site_1,FALSE,FALSE
S4A25468_20240514_184800.wav,site_1,FALSE,FALSE
S4A25468_20240514_184800.wav,site_1,FALSE,FALSE
S4A25468_20240514_185400.wav,site_1,FALSE,FALSE
S4A25468_20240514_185400.wav,site_1,FALSE,FALSE
S4A25468_20240514_190000.wav,site_1,FALSE,FALSE
S4A25468_20240514_190000.wav,site_1,FALSE,FALSE
S4A25468_20240514_190600.wav,site_1,FALSE,FALSE
S4A25468_20240514_190600.wav,site_1,FALSE,FALSE
S4A25468_20240514_191200.wav,site_1,FALSE,FALSE
S4A25468_20240514_191200.wav,site_1,FALSE,FALSE
S4A25468_20240514_191800.wav,site_1,FALSE,FALSE
S4A25468_20240514_191800.wav,site_1,FALSE,FALSE
S4A25468_20240514_192400.wav,site_1,FALSE,FALSE
S4A25468_20240514_192400.wav,site_1,FALSE,FALSE
S4A25468_20240514_193000.wav,site_1,FALSE,FALSE
S4A25468_20240514_193000.wav,site_1,FALSE,FALSE
S4A25468_20240514_193600.wav,site_1,FALSE,FALSE
S4A25468_20240514_193600.wav,site_1,FALSE,FALSE
S4A25468_20240514_194200.wav,site_1,FALSE,FALSE
S4A25468_20240514_194200.wav,site_1,FALSE,FALSE
S4A25468_20240514_194800.wav,site_1,FALSE,FALSE
S4A25468_20240514_194800.wav,site_1,FALSE,FALSE
S4A25468_20240514_195400.wav,site_1,FALSE,FALSE
S4A25468_20240514_195400.wav,site_1,FALSE,FALSE
S4A25468_20240514_200000.wav,site_1,FALSE,FALSE
S4A25468_20240514_200000.wav,site_1,FALSE,FALSE
S4A25468_20240514_200600.wav,site_1,FALSE,FALSE
S4A25468_20240514_200600.wav,site_1,FALSE,FALSE
S4A25468_20240514_201200.wav,site_1,FALSE,FALSE
S4A25468_20240514_201200.wav,site_1,FALSE,FALSE
S4A25468_20240514_201800.wav,site_1,FALSE,FALSE
S4A25468_20240514_201800.wav,site_1,FALSE,FALSE
S4A25468_20240514_202400.wav,site_1,FALSE,FALSE
S4A25468_20240514_202400.wav,site_1,FALSE,FALSE
S4A25468_20240514_203000.wav,site_1,FALSE,FALSE
S4A25468_20240514_203000.wav,site_1,FALSE,FALSE
