file_name,site_id,serial,date_yyyymmdd,time_hhmmss,date_utc,date_local,date_str,duration_s,samp_rate_hz,ADI,AEI,ACI,BI,NDSI,H_spectral,H_temporal,H_total,ZCR,SSI,SSI_thr,flag_rain,rain_hf_ratio,rain_score_v2,rain_entropy,rain_sfm,error
S4A25468_20240509_191200.wav,Site_1,S4A25468,20240509.0,191200.0,2024-05-09T19:12:00Z,2024-05-09T15:12:00,05/09/2024 15:12,60.0,24000.0,2.833614779741933,0.718084,1213.7298583984375,3945.1630859375,0.8955263,0.9391961023361366,0.9978822725800948,0.9685391874581156,998.3666666666668,0.1028972577470854,12.0,True,0.4094764,3.0,0.996068725733458,0.913525,
S4A25468_20240509_191800.wav,Site_1,S4A25468,20240509.0,191800.0,2024-05-09T19:18:00Z,2024-05-09T15:18:00,05/09/2024 15:18,60.0,24000.0,2.549385229152714,0.62566173,1214.40283203125,3681.583984375,0.92994,0.896734452075537,0.9983795626589456,0.9475570073672412,833.2,0.1358957525870376,12.0,True,0.19177267,3.0,0.9947216986456244,0.88593876,
S4A25468_20240509_192400.wav,Site_1,S4A25468,20240509.0,192400.0,2024-05-09T19:24:00Z,2024-05-09T15:24:00,05/09/2024 15:24,60.0,24000.0,2.888032638605442,0.74017364,1210.77783203125,4600.466796875,0.89851886,0.9517520765077578,0.9969067064328492,0.9743293914703036,686.5666666666667,0.1056550812828508,12.0,True,0.5111356,3.0,0.9963747384481948,0.8536862,
S4A25468_20240510_093000.wav,Site_1,S4A25468,20240510.0,93000.0,2024-05-10T09:30:00Z,2024-05-10T05:30:00,05/10/2024 05:30,60.0,24000.0,2.870578625011756,0.6453868,1196.4876708984375,4077.158203125,0.5804288,0.9526052356085378,0.9919160708446294,0.9722606532265836,565.4333333333333,0.0803387942728169,12.0,True,0.11601947,3.0,0.9973106588544578,0.930502,
S4A25468_20240510_093600.wav,Site_1,S4A25468,20240510.0,93600.0,2024-05-10T09:36:00Z,2024-05-10T05:36:00,05/10/2024 05:36,60.0,24000.0,2.876535297301545,0.6410624,1183.485107421875,3466.52734375,0.57423466,0.9522488714086672,0.9927768799909013,0.9725128756997844,434.3833333333333,0.0698138960078891,12.0,True,0.10968017,3.0,0.9983093317274974,0.9572447,
S4A25468_20240510_094800.wav,Site_1,S4A25468,20240510.0,94800.0,2024-05-10T09:48:00Z,2024-05-10T05:48:00,05/10/2024 05:48,60.0,24000.0,2.8485369183122717,0.6442935,1175.854736328125,3803.6259765625,0.6802423,0.9492006344081292,0.9976869215503382,0.9734437779792338,450.76666666666665,0.0754754299805998,12.0,True,0.22259142,3.0,0.9981381730120344,0.9509459,
S4A25468_20240510_095400.wav,Site_1,S4A25468,20240510.0,95400.0,2024-05-10T09:54:00Z,2024-05-10T05:54:00,05/10/2024 05:54,60.0,24000.0,2.9063404108444177,0.6586946,1202.626220703125,3838.88037109375,0.62235105,0.9563019063018956,0.9969458923241852,0.9766238993130404,717.6,0.0689876711540916,12.0,True,0.15289494,3.0,0.9984713962621408,0.9470706,
S4A25468_20240510_100000.wav,Site_1,S4A25468,20240510.0,100000.0,2024-05-10T10:00:00Z,2024-05-10T06:00:00,05/10/2024 06:00,60.0,24000.0,2.6963935248106035,0.5749786,1183.2752685546875,3479.3408203125,0.45223814,0.9342158024314028,0.9997091226651847,0.9669624625482938,159.53333333333333,0.0789661949189275,12.0,True,0.07833886,3.0,0.9973688713242572,0.9309496,
S4A25468_20240510_100600.wav,Site_1,S4A25468,20240510.0,100600.0,2024-05-10T10:06:00Z,2024-05-10T06:06:00,05/10/2024 06:06,60.0,24000.0,2.8319730146806688,0.6229545,1179.99560546875,3620.77197265625,0.4209713,0.9512612151364944,0.9956986343033276,0.973479924719911,674.75,0.0691209332272847,12.0,True,0.07931487,3.0,0.9987452071808914,0.9663834,
S4A25468_20240510_101200.wav,Site_1,S4A25468,20240510.0,101200.0,2024-05-10T10:12:00Z,2024-05-10T06:12:00,05/10/2024 06:12,60.0,24000.0,2.8396184546757937,0.62283236,1182.979248046875,3328.10546875,0.48507187,0.9478304853910324,0.9966455091824128,0.9722379972867226,431.73333333333335,0.0594054267121721,12.0,True,0.061585125,3.0,0.9987153764222008,0.96527,
